Company,Ticker,Date,Title,Link,Positive_Score,Negative_Score,Neutral_Score,Overall_Sentiment,Open,High,Low,Close,Volume,Dividends,Stock Splits,1d_Return,3d_Return,7d_Return
Ambev S.A. ADR,ABEV,2024-07-09,The 7 Most Undervalued Under-$10 Stocks to Buy in July 2024,https://investorplace.com/2024/07/the-7-most-undervalued-under-10-stocks-to-buy-in-july-2024/,0.1013319790363311,0.1474456340074539,0.7512223720550537,Neutral,2.069999933242798,2.0899999141693115,2.059999942779541,2.0799999237060547,11042400,0.0,0.0,0.0192307515962582,0.03365392991777316,0.048076993614966756
Ambev S.A. ADR,ABEV,2024-05-31,12 Most Undervalued Penny Stocks to Buy Now,https://www.insidermonkey.com/blog/12-most-undervalued-penny-stocks-to-buy-now-1300042/,0.2014044225215912,0.0947270020842552,0.703868567943573,Neutral,2.2100000381469727,2.2300000190734863,2.1700000762939453,2.2200000286102295,23228400,0.0,0.0,,-0.01351350045186761,-0.022522500753112684
Ambev S.A. ADR,ABEV,2024-05-22,The Bargain Stock Blitz: 7 Companies Ready to Stun the Street,https://investorplace.com/2024/05/the-bargain-stock-blitz-7-companies-ready-to-stun-the-street/,0.0590686686336994,0.1038130894303321,0.8371182680130005,Neutral,2.319999933242798,2.3299999237060547,2.2799999713897705,2.299999952316284,48089000,0.0,0.0,-0.008695644061371466,-0.004347822030685733,-0.04347822030685711
Ambev S.A. ADR,ABEV,2024-05-15,7 Cheap Value Stocks to Buy Now: May 2024,https://investorplace.com/2024/05/7-cheap-value-stocks-to-buy-now-may-2024/,0.0392591804265975,0.0257958564907312,0.934944987297058,Neutral,2.369999885559082,2.4100000858306885,2.3499999046325684,2.390000104904175,16055900,0.0,0.0,0.0,0.0125522887334657,-0.037656965957120425
Ambev S.A. ADR,ABEV,2024-05-10,Ambev S.A. (NYSE:ABEV) Q1 2024 Earnings Call Transcript,https://www.insidermonkey.com/blog/ambev-s-a-nyseabev-q1-2024-earnings-call-transcript-1300659/,0.0304330773651599,0.024159712716937,0.9454072713851928,Neutral,2.3399999141693115,2.3399999141693115,2.319999933242798,2.319999933242798,16006800,0.0,0.0,,0.004310340840949722,0.043103511176128206
Ambev S.A. ADR,ABEV,2024-05-09,"Barclays Adjusts Price Target on Ambev to $2.50 From $3, Keeps Equalweight Rating",https://finance.yahoo.com/news/barclays-adjusts-price-target-ambev-151739348.html,0.8360620737075806,0.0443625599145889,0.1195753440260887,Positive,2.3399999141693115,2.359999895095825,2.319999933242798,2.3399999141693115,7472500,0.0,0.0,-0.008547000709448138,-0.008547000709448138,0.02136760366190571
Ambev S.A. ADR,ABEV,2024-05-08,"ABEV Stock Earnings: Ambev Beats EPS, Beats Revenue for Q1 2024",https://investorplace.com/earning-results/2024/05/abev-stock-earnings-ambev-for-q1-of-2024/,0.7977342009544373,0.031827762722969,0.1704381257295608,Positive,2.359999895095825,2.390000104904175,2.319999933242798,2.369999885559082,14939700,0.0,0.0,-0.012658216387505639,-0.021097027312509398,0.00843891152356524
Ambev S.A. ADR,ABEV,2024-04-15,15 Most Populated Cities in South America,https://www.insidermonkey.com/blog/15-most-populated-cities-in-south-america-1288719/,0.0445602610707283,0.0374199301004409,0.9180198311805724,Neutral,2.319999933242798,2.3399999141693115,2.299999952316284,2.319999933242798,15963400,0.0,0.0,-0.02586204504569778,-0.017241363363798556,-0.008620681681899223
Ambev S.A. ADR,ABEV,2024-04-11,Wall Street Favorites: 3 Stocks With Strong Buy Ratings for April 2024,https://finance.yahoo.com/news/wall-street-favorites-3-stocks-100000865.html,0.4437674880027771,0.0166140999644994,0.5396184325218201,Neutral,2.380000114440918,2.4100000858306885,2.369999885559082,2.4000000953674316,15099700,0.0,0.0,-0.02083341197834765,-0.02083341197834765,-0.050000049670535285
Ambev S.A. ADR,ABEV,2024-03-21,Sportradar Group AG (NASDAQ:SRAD) Q4 2023 Earnings Call Transcript,https://www.insidermonkey.com/blog/sportradar-group-ag-nasdaqsrad-q4-2023-earnings-call-transcript-1278042/,0.0513640828430652,0.0225561745464801,0.9260797500610352,Neutral,2.5,2.509999990463257,2.4800000190734863,2.490000009536743,17703200,0.0,0.0,-0.008032120823258437,-0.008032120823258437,-0.004016060411629163
Ambev S.A. ADR,ABEV,2024-03-20,Top 5 Sugar Companies and Manufactures in the World,https://www.insidermonkey.com/blog/top-5-sugar-companies-and-manufactures-in-the-world-1277155/,0.1636199504137039,0.0115051921457052,0.8248748779296875,Neutral,2.4700000286102295,2.5,2.4600000381469727,2.5,7377900,0.0,0.0,-0.003999996185302779,-0.011999988555908225,-0.007999992370605447
Ambev S.A. ADR,ABEV,2024-03-11,AMBEV'S 2023 ANNUAL REPORT ON FORM 20-F AVAILABLE ON OUR WEBSITE,https://www.prnewswire.com/news-releases/ambevs-2023-annual-report-on-form-20-f-available-on-our-website-302085909.html,0.0232563093304634,0.0251599419862031,0.9515836834907532,Neutral,2.559999942779541,2.5799999237060547,2.5299999713897705,2.549999952316284,5940500,0.0,0.0,0.003921564960883028,-0.011764694882648974,-0.015686259843532002
Ambev S.A. ADR,ABEV,2024-03-01,Ambev S.A. (NYSE:ABEV) Q4 2023 Earnings Call Transcript,https://www.insidermonkey.com/blog/ambev-s-a-nyseabev-q4-2023-earnings-call-transcript-1268143/,0.0305390823632478,0.0226785354316234,0.9467823505401612,Neutral,2.5,2.509999990463257,2.440000057220459,2.4800000190734863,40184500,0.0,0.0,,0.008064508376086854,0.032258033504347416
Ambev S.A. ADR,ABEV,2024-02-29,Analyst Report: Ambev S.A.,https://finance.yahoo.com/m/c5136dc2-dbde-3022-ab18-df543a76c319/analyst-report%3A-ambev-s.a..html,0.0448816306889057,0.0246596839278936,0.930458664894104,Neutral,2.509999990463257,2.5299999713897705,2.4600000381469727,2.490000009536743,26744300,0.0,0.0,-0.004016060411629163,-0.004016060411629163,0.0240963624697752
Ambev S.A. ADR,ABEV,2024-02-28,11 Best Brewery and Distillery Stocks to Buy Now,https://finance.yahoo.com/news/11-best-brewery-distillery-stocks-095702197.html,0.1110208556056022,0.0141664845868945,0.8748126029968262,Neutral,2.680000066757202,2.7200000286102295,2.6600000858306885,2.690000057220459,13557700,0.0,0.0,-0.07434945852394259,-0.07806692701856777,-0.055762116050817045
Ambev S.A. ADR,ABEV,2024-02-22,Goldman Sachs Penny Stocks: Top 12 Stock Picks,https://finance.yahoo.com/news/goldman-sachs-penny-stocks-top-100933448.html,0.031998161226511,0.0357614159584045,0.9322404265403748,Neutral,2.5799999237060547,2.609999895095825,2.569999933242798,2.5899999141693115,9525000,0.0,0.0,-0.011583000920443065,-0.011583000920443065,-0.03861000306814344
Ambev S.A. ADR,ABEV,2024-02-21,3 Stocks With 5% Dividend Yields for $20 (or Less),https://finance.yahoo.com/news/3-stocks-5-dividend-yields-113500022.html,0.0704169124364852,0.0248896181583404,0.9046934247016908,Neutral,2.5799999237060547,2.5999999046325684,2.559999942779541,2.5999999046325684,12866700,0.0,0.0,-0.0038461503192516178,-0.015384601277006582,0.03461544457272181
Ambev S.A. ADR,ABEV,2024-02-14,20 Most Valuable Latin American Companies,https://finance.yahoo.com/news/20-most-valuable-latin-american-211309846.html,0.2027325183153152,0.020886031910777,0.7763814926147461,Neutral,2.5199999809265137,2.5799999237060547,2.5199999809265137,2.559999942779541,8892800,0.0,0.0,0.0,-0.003906246362021082,0.01562498544808455
Ambev S.A. ADR,ABEV,2024-01-31,11 Best Wine Stocks to Buy Now,https://finance.yahoo.com/news/11-best-wine-stocks-buy-195930322.html,0.0735210627317428,0.0240165796130895,0.902462363243103,Neutral,2.6500000953674316,2.6600000858306885,2.609999895095825,2.619999885559082,8409100,0.0,0.0,0.007633671839197387,0.0038168814193295653,-0.011450371259603576
Ambev S.A. ADR,ABEV,2024-01-30,Wall Street Favorites: 3 Penny Stocks With Strong Buy Ratings for January 2024,https://finance.yahoo.com/news/wall-street-favorites-3-penny-184806292.html,0.6189961433410645,0.0223185326904058,0.3586852848529815,Positive,2.640000104904175,2.6500000953674316,2.609999895095825,2.630000114440918,6632900,0.0,0.0,-0.003802368230680364,0.0,0.007604555154464343
Ambev S.A. ADR,ABEV,2024-01-17,7 Steadfast Stocks That Are Unaffected by Interest Rate Changes,https://finance.yahoo.com/news/7-steadfast-stocks-unaffected-interest-142637287.html,0.0363343022763729,0.0490592084825038,0.914606511592865,Neutral,2.7100000381469727,2.7300000190734863,2.690000057220459,2.690000057220459,7541200,0.0,0.0,0.0037174684946250647,0.0037174684946250647,-0.018587342473125656
Ambev S.A. ADR,ABEV,2023-12-21,Ambev SA's Dividend Analysis,https://finance.yahoo.com/news/ambev-sas-dividend-analysis-100344888.html,0.0363909937441349,0.0249342489987611,0.938674807548523,Neutral,2.791993374047392,2.791993374047392,2.7540071066044636,2.7730002403259277,5077300,0.0,0.0,0.013342841416149387,0.013342841416149387,0.016949040333060328
Ambev S.A. ADR,ABEV,2023-11-17,20 Most Valuable Brazilian Companies Heading into 2024,https://finance.yahoo.com/news/20-most-valuable-brazilian-companies-143230822.html,0.1576366871595382,0.0199574939906597,0.8224058747291565,Neutral,2.630551338195801,2.64954447066959,2.6115582057220115,2.630551338195801,19032600,0.0,0.0,,0.003610151493673941,-0.007220212352895716
Ambev S.A. ADR,ABEV,2023-11-01,Ambev S.A. (NYSE:ABEV) Q3 2023 Earnings Call Transcript,https://www.insidermonkey.com/blog/ambev-s-a-nyseabev-q3-2023-earnings-call-transcript-1214896/,0.0309425219893455,0.0222819726914167,0.946775496006012,Neutral,2.4026335639388776,2.459612962352605,2.3931369975365895,2.4501163959503174,17322100,0.0,0.0,0.01162794884227969,0.04651169806003641,0.06976749843551322
Ambev S.A. ADR,ABEV,2023-10-31,"Lower costs, FX boost Brazil's Ambev net profit in Q3 as sales dip",https://finance.yahoo.com/news/lower-costs-fx-boost-brazils-143521541.html,0.954862117767334,0.0191921722143888,0.0259457435458898,Positive,2.3931371001825745,2.4026336669921875,2.355150832944123,2.4026336669921875,15994200,0.0,0.0,0.01976278348649485,0.06719368216488109,0.09486159889241019
Ambev S.A. ADR,ABEV,2023-09-20,12 Best Alcohol Stocks to Own According to Hedge Funds,https://finance.yahoo.com/news/12-best-alcohol-stocks-own-222133659.html,0.098487764596939,0.0166965834796428,0.8848156332969666,Neutral,2.611558192036121,2.6305513244103764,2.5925650596618652,2.5925650596618652,7632100,0.0,0.0,-0.029303919824947733,-0.03662992277179178,-0.07326002946844057
Ambev S.A. ADR,ABEV,2023-09-07,FEMSA (FMX) Stock Rallies 65% in the Past Year: What's Ahead?,https://finance.yahoo.com/news/femsa-fmx-stock-rallies-65-152600213.html,0.7438449859619141,0.1282610148191452,0.1278939098119735,Positive,2.630551448408966,2.630551448408966,2.592565181869863,2.6020617485046387,4661000,0.0,0.0,-0.007299265391331633,-0.007299265391331633,-0.003649678509063503
Ambev S.A. ADR,ABEV,2023-09-01,Energy Drink Demand to Aid Monster Beverage's (MNST) Sales,https://finance.yahoo.com/news/energy-drink-demand-aid-monster-135300254.html,0.8049890995025635,0.0068187569268047,0.188192069530487,Positive,2.678034169380274,2.6875307356171687,2.6115582057220115,2.630551338195801,6855500,0.0,0.0,,,-0.01805048556501332
Ambev S.A. ADR,ABEV,2023-08-30,Growth Efforts to Aid Diageo (DEO) Amid Inflationary Pressures,https://finance.yahoo.com/news/growth-efforts-aid-diageo-deo-153400802.html,0.8947635889053345,0.0147416358813643,0.0904948189854621,Positive,2.763503662258657,2.773000229080879,2.735013961791992,2.735013961791992,7615000,0.0,0.0,-0.038194548567403674,-0.038194548567403674,-0.038194548567403674
Ambev S.A. ADR,ABEV,2023-08-29,Molson Coors (TAP) Stays on Growth Track Amid Inflation Woes,https://finance.yahoo.com/news/molson-coors-tap-stays-growth-153300047.html,0.9343001246452332,0.0362064465880394,0.0294934827834367,Positive,2.7350139673757408,2.7730002347421796,2.7350139673757408,2.75400710105896,7273600,0.0,0.0,-0.006896546947778193,-0.044827685017837626,-0.041379368258188776
Ambev S.A. ADR,ABEV,2023-08-17,ABEV vs. DEO: Which Stock Is the Better Value Option?,https://finance.yahoo.com/news/abev-vs-deo-stock-better-154013923.html,0.0451874360442161,0.0375944562256336,0.9172180891036988,Neutral,2.706523888614518,2.7255170212323323,2.6590410570699827,2.687530755996704,16876600,0.0,0.0,0.010600744957493635,0.010600744957493635,0.014134267468075112
Ambev S.A. ADR,ABEV,2023-08-16,"Lifeway Foods (LWAY) Q2 Earnings Beat Estimates, Rise Y/Y",https://finance.yahoo.com/news/lifeway-foods-lway-q2-earnings-155300877.html,0.9367074966430664,0.0342557057738304,0.0290367789566516,Positive,2.6875308780991136,2.7160205783202054,2.6780343113587497,2.6970274448394775,8817000,0.0,0.0,-0.003521168781928652,0.007042249163355496,0.03169016543535075
Ambev S.A. ADR,ABEV,2023-08-03,Analyst Report: Ambev S.A.,https://finance.yahoo.com/m/5d48f952-6a03-3baa-9320-dc32a5a16abe/analyst-report%3A-ambev-s.a..html,0.0448816306889057,0.0246596839278936,0.930458664894104,Neutral,2.924945194319888,2.95343489377438,2.7919932635322593,2.80148983001709,23072200,0.0,0.0,0.01016952758652967,0.01016952758652967,-0.010169442482319546
Ambev S.A. ADR,ABEV,2023-07-25,ABEV vs. DEO: Which Stock Is the Better Value Option?,https://finance.yahoo.com/news/abev-vs-deo-stock-better-154011320.html,0.0451874360442161,0.0375944562256336,0.9172180891036988,Neutral,2.962931413178709,2.991421338596505,2.9439382805108454,2.9819247722625732,10791600,0.0,0.0,0.0,-0.0031846713614404054,-0.01273892530953824
Ambev S.A. ADR,ABEV,2023-07-11,Are Consumer Staples Stocks Lagging  Ambev (ABEV) This Year?,https://finance.yahoo.com/news/consumer-staples-stocks-lagging-ambev-134011462.html,0.0212141964584589,0.9210609793663024,0.0577248893678188,Negative,2.8204830965897827,2.848972797393799,2.7919933957857666,2.848972797393799,15806100,0.0,0.0,0.00666657851761987,0.013333240721043582,0.00666657851761987
Ambev S.A. ADR,ABEV,2023-07-06,ABEV or CABGY: Which Is the Better Value Stock Right Now?,https://finance.yahoo.com/news/abev-cabgy-better-value-stock-154014298.html,0.0336728580296039,0.0509775653481483,0.9153496026992798,Neutral,2.915448765936503,2.924945332871175,2.8299796635244547,2.848972797393799,17367600,0.0,0.0,0.009999951462233758,0.009999951462233758,0.019999902924467294
Ambev S.A. ADR,ABEV,2023-06-16,3 Under-the-Radar Penny Stocks That May Be Sleeping Giants,https://finance.yahoo.com/news/3-under-radar-penny-stocks-122148800.html,0.0580004975199699,0.2926594614982605,0.649340033531189,Neutral,2.9344418048858643,2.9914214310668,2.9249452382583763,2.9344418048858643,20356900,0.0,0.0,,,0.0355987244332745
Ambev S.A. ADR,ABEV,2023-06-06,10 Penny Stocks Billionaires Are Loading Up On,https://finance.yahoo.com/news/10-penny-stocks-billionaires-loading-105121763.html,0.3305802941322326,0.0469806678593158,0.6224390268325806,Neutral,2.744510555877798,2.84897279195995,2.744510555877798,2.829979658126831,22366400,0.0,0.0,0.003355660312583275,0.04026834498826637,0.04026834498826637
Ambev S.A. ADR,ABEV,2023-06-01,Should You Invest in Ambev S.A. (ABEV)?,https://finance.yahoo.com/news/invest-ambev-abev-091928318.html,0.0523934997618198,0.0142791513353586,0.933327317237854,Neutral,2.6685377388526645,2.6970274390122007,2.6495446054129737,2.6780343055725098,14191300,0.0,0.0,0.028368865674485377,0.028368865674485377,0.063829836483273
Ambev S.A. ADR,ABEV,2023-05-22,Top Beer Stocks for Q2 2023,https://finance.yahoo.com/m/6c34e028-a251-3aeb-a75d-ae73576e495a/top-beer-stocks-for-q2-2023.html,0.0308194793760776,0.0315948463976383,0.9375856518745422,Neutral,2.79199324431349,2.79199324431349,2.7445104122161865,2.7445104122161865,15018600,0.0,0.0,-0.003460161922477778,0.006920410716033887,0.006920410716033887
Ambev S.A. ADR,ABEV,2023-05-17,Analyst Report: Ambev S.A.,https://finance.yahoo.com/m/b25bb6a4-c9a6-3141-8ae6-190e99727fd1/analyst-report%3A-ambev-s.a..html,0.0448816306889057,0.0246596839278936,0.930458664894104,Neutral,2.801489817249355,2.801489817249355,2.7540069850416042,2.7635035514831543,9675400,0.0,0.0,-0.0034363807562677318,-0.010309228542830007,0.010309314816856707
Ambev S.A. ADR,ABEV,2023-05-15,3 Penny Stocks That Are Poised to Explode in 2023,https://finance.yahoo.com/news/3-penny-stocks-poised-explode-103045096.html,0.0561850778758525,0.045220747590065,0.8985941410064697,Neutral,2.79199338506346,2.820483085758065,2.7730002512670566,2.8109865188598633,9221100,0.0,0.0,-0.0067567521720707235,-0.02027025651621206,-0.023648675010593645
Ambev S.A. ADR,ABEV,2023-05-05,Ambev S.A. (NYSE:ABEV) Q1 2023 Earnings Call Transcript,https://finance.yahoo.com/news/ambev-nyse-abev-q1-2023-161757393.html,0.0303690750151872,0.0235134735703468,0.9461175203323364,Neutral,2.735013845796726,2.7824966778940294,2.7065239201223403,2.7445104122161865,14471600,0.0,0.0,,-0.006920497587112329,0.006920410716033887
Ambev S.A. ADR,ABEV,2023-05-04,10 Best Brewery and Distillery Stocks To Buy Now,https://finance.yahoo.com/news/10-best-brewery-distillery-stocks-210842184.html,0.1149308830499649,0.01330491527915,0.8717642426490784,Neutral,2.8204829501324555,2.8299795165740056,2.7160204928593994,2.7635035514831543,18169100,0.0,0.0,-0.006872847786562164,-0.006872847786562164,-0.0034363807562677318
Ambev S.A. ADR,ABEV,2023-04-28,25 Largest Beverage Companies in the Word in 2023,https://finance.yahoo.com/news/25-largest-beverage-companies-word-072323821.html,0.115080788731575,0.0149902375414967,0.8699288964271545,Neutral,2.630551466208441,2.668537733004576,2.630551466208441,2.659041166305542,17819700,0.0,0.0,,-0.0035714711615270067,0.03214288180028246
Ambev S.A. ADR,ABEV,2023-04-24,7 Stocks Under $10 That Analysts Love,https://finance.yahoo.com/news/7-stocks-under-10-analysts-234601426.html,0.1806701421737671,0.7425861358642578,0.0767437294125557,Negative,2.7350139323075924,2.7350139323075924,2.6780343055725098,2.6780343055725098,24349900,0.0,0.0,-0.01063833575636386,-0.007092194161757548,-0.01063833575636386
Ambev S.A. ADR,ABEV,2023-04-12,Analyst Report: Ambev S.A.,https://finance.yahoo.com/m/bc5f265f-30bd-36ce-9935-14ced2a7c66d/analyst-report%3A-ambev-s.a..html,0.0448816306889057,0.0246596839278936,0.930458664894104,Neutral,2.8014898362719904,2.848972668802159,2.8014898362719904,2.8204829692840576,19120900,0.0,0.0,-0.01346800492951672,-0.010100961431578459,-0.04040409931966815
Ambev S.A. ADR,ABEV,2023-04-03,7 Stocks to Buy as the Banking Sector Fallout Grows,https://finance.yahoo.com/news/7-stocks-buy-banking-sector-204431791.html,0.0549396649003028,0.5184870362281799,0.4265733063220978,Negative,2.6210547853035133,2.6780341830149808,2.6210547853035133,2.6685376167297363,15132600,0.0,0.0,0.0035587614666685585,0.010676195055723037,0.0035587614666685585
Ambev S.A. ADR,ABEV,2023-03-31,15 Best Low-Priced Stocks To Buy Now,https://finance.yahoo.com/news/15-best-low-priced-stocks-133830395.html,0.0742653980851173,0.0235609803348779,0.902173638343811,Neutral,2.706524005732046,2.7255171391717368,2.6305514719732828,2.6780343055725098,27607700,0.0,0.0,,-0.0035461415946063113,0.007092194161757437
Ambev S.A. ADR,ABEV,2023-03-29,Analyst Report: Ambev S.A.,https://finance.yahoo.com/m/2dff0515-0433-33fa-81df-f2013ffe998e/analyst-report%3A-ambev-s.a..html,0.0448816306889057,0.0246596839278936,0.930458664894104,Neutral,2.659041183542872,2.7445105108042434,2.640048050021681,2.7160205841064453,20946900,0.0,0.0,0.003496457456826807,-0.013986005391941059,-0.013986005391941059
Afya Ltd,AFYA,2024-09-27,Afya Limited to Host Afya Day 2024 on October 29th  Hybrid Event,https://www.businesswire.com/news/home/20240927897607/en/,0.0751560106873512,0.0101638101041316,0.9146801829338074,Neutral,17.059999465942383,17.295000076293945,16.989999771118164,17.059999465942383,103600,0.0,0.0,,6.112499590218084,6.137499366700674
Afya Ltd,AFYA,2024-09-23,Afya Assumes a Voluntary Commitment to Free Health Consultations,https://www.businesswire.com/news/home/20240923004809/en/,0.08426995575428,0.0112502183765172,0.9044798016548156,Neutral,16.389999389648438,16.450000762939453,16.104999542236328,16.15999984741211,111300,0.0,0.0,6.160173733868299,6.385281337026654,6.3896104405459395
Afya Ltd,AFYA,2024-09-06,Afya Limited Announces MEC Decision on Medical Seats Reconsideration in Unigranrio,https://www.businesswire.com/news/home/20240906627464/en/,0.0765568241477012,0.4958754479885101,0.4275676906108856,Negative,16.809999465942383,17.040000915527344,16.100000381469727,16.149999618530273,127900,0.0,0.0,,5.905579690747558,5.974249155404714
Afya Ltd,AFYA,2024-08-30,Afya Secures Full Disbursement of R$500 Million From IFC to Support the Companys Expansion,https://www.businesswire.com/news/home/20240830164123/en/,0.7850489616394043,0.0097299134358763,0.2052210718393325,Positive,17.219999313354492,17.219999313354492,16.299999237060547,16.299999237060547,658200,0.0,0.0,,,6.114537336664892
Afya Ltd,AFYA,2024-08-16,"AFYA Stock Earnings: Afya Beats EPS, Beats Revenue for Q2 2024",https://investorplace.com/earning-results/2024/08/afya-stock-earnings-afya-for-q2-of-2024/,0.6064683198928833,0.0431417487561702,0.3503898978233337,Positive,18.579999923706055,18.6200008392334,18.1299991607666,18.260000228881836,94900,0.0,0.0,,6.769874008256066,6.602510158476523
Afya Ltd,AFYA,2024-08-15,Afya (AFYA) Surpasses Q2 Earnings and Revenue Estimates,https://finance.yahoo.com/news/afya-afya-surpasses-q2-earnings-144503329.html,0.9583004713058472,0.0192263107746839,0.0224732160568237,Positive,18.489999771118164,19.610000610351562,18.125,18.920000076293945,216000,0.0,0.0,6.576763310607064,6.576763310607064,6.539418850282338
Afya Ltd,AFYA,2024-08-07,Afya Secures Loan of up to R$500 Million From IFC to Support the Companys Expansion,https://www.businesswire.com/news/home/20240807335052/en/,0.8628917336463928,0.008644912391901,0.1284633576869964,Positive,16.690000534057617,17.584999084472656,16.690000534057617,16.81999969482422,97500,0.0,0.0,6.660714184979396,6.9285714969951275,6.924107109120458
Afya Ltd,AFYA,2024-07-31,Afya Limited Releases 2023 Sustainability Report,https://www.businesswire.com/news/home/20240731735047/en/,0.0333964973688125,0.0282719284296035,0.9383315443992616,Neutral,18.030000686645508,18.309999465942383,17.790000915527344,17.950000762939453,74800,0.0,0.0,7.543689742885231,7.402912595515,7.165048622345655
Afya Ltd,AFYA,2024-07-30,Is Afya (AFYA) Stock Undervalued Right Now?,https://finance.yahoo.com/news/afya-afya-stock-undervalued-now-134014319.html,0.0369167104363441,0.7252745628356934,0.2378087937831878,Negative,17.8700008392334,18.030000686645508,17.8700008392334,17.920000076293945,99600,0.0,0.0,7.588517464161637,7.282296735319433,6.923445045941209
Afya Ltd,AFYA,2024-07-23,What Makes Afya (AFYA) a New Strong Buy Stock,https://finance.yahoo.com/news/makes-afya-afya-strong-buy-160009285.html,0.0699932277202606,0.0156818497925996,0.9143248796463012,Neutral,18.489999771118164,18.690000534057617,18.100000381469727,18.18000030517578,96600,0.0,0.0,7.4292461339075775,7.514151043126324,7.452830680963984
Afya Ltd,AFYA,2024-07-12,Afya Limited Announces Medical Seats Increase in UNIMA Alagoas,https://www.businesswire.com/news/home/20240712402238/en/,0.929940700531006,0.023844776675105,0.0462145432829856,Positive,17.81999969482422,18.020000457763672,17.684999465942383,17.809999465942383,119000,0.0,0.0,,7.246511049203605,7.246511049203605
